date,content,source,url
2025-04-03 12:16:03,"What investors should do now after Trump's Liberation Day tariff shock, says.... President Donald Trump's tariff plans have been delivering plenty of shock and awe across global markets. Closer to home, futures are pointing to a 1,200-point-plus plunge for the Dow industrials ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqqdPNnjQwjQNbQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037162/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403218%2fwhat-investors-should-do-now-after-trumps-liberation-day-tariff-shock-says-this-top-strategist/RK=2/RS=gOX7VHwcKsZdKH1z9ghtMN.5dvs-
2025-04-03 12:15:59,"What investors should do now after Trump's Liberation Day tariff shock, says.... President Donald Trump's tariff plans have been delivering plenty of shock and awe across global markets. Closer to home, futures are pointing to a 1,200-point-plus plunge for the Dow industrials ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjO5DQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403239%2fwhat-investors-should-do-now-after-trumps-liberation-day-tariff-shock-says-this-top-strategist/RK=2/RS=E8f9JGXwvs1vKO.MP6zjBJheb40-
2025-04-03 12:15:59,CoreWeave CEO Michael Intrator sells shares worth $50 million By Investing.com. CoreWeave CEO Michael Intrator sells shares worth $50 million,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjMpDQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2finsider-trading-news%2fcoreweave-ceo-michael-intrator-sells-shares-worth-50-million-93CH-3964079/RK=2/RS=pth3JHnvOFeYpI6cEaVAaE4R3n4-
2025-04-03 12:15:59,"What investors should do now after Trump's Liberation Day tariff shock, says.... President Donald Trump's tariff plans have been delivering plenty of shock and awe across global markets. Closer to home, futures are pointing to a 1,000-point-plus plunge for the Dow industrials ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjOpDQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403203%2fwhat-investors-should-do-now-after-trumps-liberation-day-tariff-shock-says-this-top-strategist/RK=2/RS=ZK3vwP3KlzbhqlNBd7U2H_YHKwY-
2025-04-03 12:15:59,"What investors should do now after Trump's Liberation Day tariff shock, says.... President Donald Trump's tariff plans have been delivering plenty of shock and awe across global markets. Closer to home, futures are pointing to a 1,000-point-plus plunge for the Dow industrials ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjOZDQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403202%2fwhat-investors-should-do-now-after-trumps-liberation-day-tariff-shock-says-this-top-strategist/RK=2/RS=aHi6mevLfHnmIHO_fjUXI0eCJVU-
2025-04-03 12:15:59,Apple Leads Magnificent 7 Stocks Lower as 'Higher Than Expected' Trump Tariffs.... The iPhone maker’s shares dropped 9% in morning action after President Donald Trump late Wednesday...,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjOJDQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.investopedia.com%2fapple-leads-magnificent-7-stocks-lower-as-higher-than-expected-trump-tariffs-land-11708306/RK=2/RS=mcQearwLwq_sSXZg2hBQIchjeh4-
2025-04-03 12:15:57,"What investors should do now after Trump's Liberation Day tariff shock, says.... President Donald Trump's tariff plans have been delivering plenty of shock and awe across global markets. Closer to home, futures are pointing to a 1,200-point-plus plunge for the Dow industrials ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTakdPNnWYQjfGvQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037157/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403205%2fwhat-investors-should-do-now-after-trumps-liberation-day-tariff-shock-says-this-top-strategist/RK=2/RS=VQmaUghlB3V9Qyk9IZCAR.kuPbc-
2025-04-03 12:15:57,CoreWeave CEO Michael Intrator sells shares worth $50 million By Investing.com. CoreWeave CEO Michael Intrator sells shares worth $50 million,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTakdPNnWYQjh2vQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037157/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2finsider-trading-news%2fcoreweave-ceo-michael-intrator-sells-shares-worth-50-million-93CH-3964079/RK=2/RS=.bBrIEQiIlKHFY_e5A754V76BYM-
2025-04-03 12:15:54,Can AMD Outperform NVIDIA? Let's See if the Stock is Worth Buying Now. It is contending with NVIDIA Corporation (NVDA Quick QuoteNVDA - Free Report) in the graphic...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjvZnQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fwww.zacks.com%2fstock%2fnews%2f2440055%2fcan-amd-outperform-nvidia-lets-see-if-the-stock-is-worth-buying-now/RK=2/RS=ioVcRq4s7KFSW_rPmGyFtqARwAQ-
2025-04-03 12:15:54,"Amazon’s bid for TikTok: What investors need to know. What this means for investors On Wednesday, Amazon’s bid for TikTok helped nudge the stock 2 percent higher by the close, even as other major tech stocks...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjs5nQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2famazon-bid-tiktok-investors-know-231616883.html%3ffr%3dsycsrp_catchall/RK=2/RS=bYKlo_xoeWg0KJKvGt3NwqTGSFI-
2025-04-03 12:15:54,CoreWeave’s chief strategy officer executes $74.97 million stock sale By.... CoreWeave’s chief strategy officer executes $74.97 million stock sale,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjtZnQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fca.investing.com%2fnews%2finsider-trading-news%2fcoreweaves-chief-strategy-officer-executes-7497-million-stock-sale-93CH-3937190/RK=2/RS=GJWWnB1CSLzUUbdDyAv4P8el3Qo-
2025-04-03 12:15:54,"Amazon’s Bid For TikTok: What Investors Need To Know | Bankrate. Unlike other major tech stocks that wobbled on Wednesday ahead of Trump’s tariff announcement,...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwju5nQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fwww.bankrate.com%2finvesting%2famazons-bid-for-tiktok-what-investors-need-to-know%2f/RK=2/RS=pjf5i1tm7yqTl48JCv78ezp5wRg-
2025-04-03 12:15:50,Live Nasdaq Composite After-Hours: Tariffs Lead to Massive QQQ Sell Off. Live Updates Live Coverage Updates appear automatically as they are published. Index Check at 6:45...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaddPNn47sjHUnQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037150/RO=10/RU=https%3a%2f%2f247wallst.com%2fmarket-news%2f2025%2f04%2f02%2flive-nasdaq-composite-after-hours-tariffs-lead-to-massive-qqq-sell-off%2f/RK=2/RS=.nD4Gf0brGfEml128c2J3LWHzaw-
2025-04-03 12:15:50,Mag 7 stocks tumble after-hours on new Trump tariffs By Investing.com. Mag 7 stocks tumble after-hours on new Trump tariffs,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaddPNn47sjE0nQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037150/RO=10/RU=https%3a%2f%2fca.investing.com%2fnews%2fstock-market-news%2fmag-7-stocks-tumble-afterhours-on-new-trump-tariffs-93CH-3936965/RK=2/RS=l_ip5tb6mOJ9bDZsdEbWVqJFbGY-
2025-04-03 12:15:50,"Mag 7, other stocks fall after Trump's tariff announcement. Futures point toward lowermarketopenings as investors absorb details on duties",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaddPNn47sjIUnQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037150/RO=10/RU=https%3a%2f%2fqz.com%2ftrump-tariffs-market-reaction-1851774378/RK=2/RS=JZyqsVgvs0Au5Zxq1xOTDi05MR4-
2025-04-03 12:15:48,Mag 7 stocks tumble after-hours on new Trump tariffs By Investing.com. Mag 7 stocks tumble after-hours on new Trump tariffs,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj6LjQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2fph.investing.com%2fnews%2fstock-market-news%2fmag-7-stocks-tumble-afterhours-on-new-trump-tariffs-93CH-1750700/RK=2/RS=nzWEtWPXe03etveiVyLk1K8ZyAo-
2025-04-03 12:15:48,"The Magnificent 7, GM, Nike, Lululemon, Deckers, PDD: Stocks in motion today. Investors weren’t happy with President Donald Trump’s reciprocal tariffs, sending stocks plunging....",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj7LjQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fmag-7-nike-lululemon-deckers-115800242.html%3ffr%3dsycsrp_catchall/RK=2/RS=yyRK7_qnorPeXgMiPCsAkQQNBLY-
2025-04-03 12:15:48,"Tech stocks sink after Trump tariff rollout — Apple heads for worst drop in 5.... Capitol Rotunda in Washington, Jan. 20, 2025. Technology stocks plummeted Thursday after President...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj7rjQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2fwww.cnbc.com%2f2025%2f04%2f03%2ftech-stocks-sink-after-trump-tariff-rollout-apple-leads-drop.html/RK=2/RS=esw4x7h6ZXV.B28iWJBHWbxt7c8-
2025-04-03 12:15:48,Mag 7 stocks tumble after-hours on new Trump tariffs By Investing.com. Mag 7 stocks tumble after-hours on new Trump tariffs,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj8LjQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2fstock-market-news%2fmag-7-stocks-tumble-afterhours-on-new-trump-tariffs-93CH-3963829/RK=2/RS=8RjEmfnPuiEMwKei..aHJhH41DQ-
2025-04-03 12:15:48,"Why Apple's stock is leading the 'Magnificent Seven' toward a $1 trillion.... That would be the largest one-day loss of valuation on record for the group, according to Dow JonesMarketData. From astockperspective, the biggest loser is looking to be Apple Inc. (AAPL ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj87jQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403276%2fwhy-apples-stock-is-leading-the-magnificent-seven-toward-a-1-trillion-wipeout/RK=2/RS=zKvkJpyL_IRR2t7s__A23jIsJ.M-
2025-04-03 12:15:48,Mag 7 stocks tumble after-hours on new Trump tariffs By Investing.com. Mag 7 stocks tumble after-hours on new Trump tariffs,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqbdPNnhDQj5rjQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037147/RO=10/RU=https%3a%2f%2fuk.investing.com%2fnews%2fstock-market-news%2fmag-7-stocks-tumble-afterhours-on-new-trump-tariffs-93CH-4011478/RK=2/RS=F23ivGFJVbjtEgtzVmrq9AjD3.I-
2025-04-03 12:15:44,"Trending tickers: Nvidia, Tesla, Nike, AstraZeneca and Standard Chartered. Shares in chipmaker Nvidia (NVDA) were down 3.4% in pre-markettrading, with other chip stocks also...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaYdPNn778jrUbQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037144/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fnvidia-tesla-nike-astrazeneca-standard-chartered-trending-tickers-112346415.html%3ffr%3dsycsrp_catchall/RK=2/RS=kerrKBd5JqjEUy6YmpXsnATPcRE-
2025-04-03 12:15:44,"Why Ralph Lauren (RL) Shares Are Sliding Today. Shares of fashion brand Ralph Lauren (NYSE:RL) fell 17.9% in the morning session after President Trump announced ""reciprocal tariffs"" on all US imports,...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaYdPNn778jqUbQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037144/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-ralph-lauren-rl-shares-170619235.html%3ffr%3dsycsrp_catchall/RK=2/RS=rw_wTWd4Klh02LE6JFutUYWpzR4-
2025-04-03 12:15:44,What investors should be doing today in wake of Trump ‘liberation day’ tariff.... Its CEO says the Trump administration is “very smart...negotiations in coming months.” Top tickers...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaYdPNn778jp0bQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037144/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2finvestors-doing-today-wake-trump-133700381.html%3ffr%3dsycsrp_catchall/RK=2/RS=fvVE2CIeu9O0bXx9nSFnoUiMpDA-
2025-04-03 12:15:42,"Private Management Group Inc. Buys 121 Shares of Microsoft Co. (NASDAQ:MSFT). Private Management Group Inc. boosted its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% in the fourth quarter, Holdings Channel.com reports. The firm owned 6,867 shares of the ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaUdPNnSn8jbG_QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037141/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fprivate-management-group-inc-buys-121-shares-of-microsoft-co-nasdaqmsft%2f/RK=2/RS=kiC518bhbwz6I5Cko.DH1Ft3S10-
2025-04-03 12:15:42,"Why Gap (GAP) Stock Is Down Today. Shares of clothing and accessories retailer Gap (NYSE:GAP) fell 22.2% in the morning session after President Trump announced ""reciprocal tariffs"" on all...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaUdPNnSn8ja2_QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037141/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-gap-gap-stock-down-170613899.html%3ffr%3dsycsrp_catchall/RK=2/RS=nlkcAPdPA6JWKJKjZULrvqGzTAY-
2025-04-03 12:15:38,"Westpark Capital Initiates Coverage on Microsoft (NASDAQ:MSFT). Equities researchers at Westpark Capital initiated coverage on shares of Microsoft (NASDAQ:MSFT – Get Free Report) in a report released on Tuesday, MarketBeat.com reports. The firm set a “hold ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jCGHQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fwestpark-capital-initiates-coverage-on-microsoft-nasdaqmsft%2f/RK=2/RS=TEtM6tFsbdbLF_1zfMBxoegCKq8-
2025-04-03 12:15:38,"Why Hain Celestial (HAIN) Stock Is Falling Today. Shares of natural food company Hain Celestial (NASDAQ:HAIN) fell 6.8% in the afternoon session after President Trump announced ""reciprocal tariffs"" on...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jEWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-hain-celestial-hain-stock-180546447.html%3ffr%3dsycsrp_catchall/RK=2/RS=ElCe2CUCfFaWYQ.k2i2J6JsK8_Y-
2025-04-03 12:15:38,"Why Under Armour (UAA) Shares Are Sliding Today. Shares of athletic apparel company Under Armour (NYSE:UAA) fell 18% in the afternoon session after President Trump announced ""reciprocal tariffs"" on all...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jD2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-under-armour-uaa-shares-170116646.html%3ffr%3dsycsrp_catchall/RK=2/RS=5PG538gC7TIzYSDBARL_OLCsDws-
2025-04-03 12:15:38,"Why Kohl's (KSS) Shares Are Plunging Today. Shares of department store chain Kohl’s (NYSE:KSS) fell 25.6% in the morning session after President Trump announced ""reciprocal tariffs"" on all US...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jE2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-kohls-kss-shares-plunging-173430855.html%3ffr%3dsycsrp_catchall/RK=2/RS=0cPhlmWvItb82ZuMUuijZWeX.fc-
2025-04-03 12:15:38,"Vanderbilt University Has $7.15 Million Holdings in Microsoft Co. (NASDAQ:MSFT). Vanderbilt University cut its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 9.8% during the 4th quarter, according to its most recent Form 13F filing with the...Securities and Exchange ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jB2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fvanderbilt-university-has-7-15-million-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=v2tAZipMdMQzvbycnwvVRn_5e9o-
2025-04-03 12:15:38,"NovaPoint Capital LLC Buys 412 Shares of Microsoft Co. (NASDAQ:MSFT). NovaPoint Capital LLC grew its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.6% in the 4th quarter, Holdings Channel reports. The institutional investor owned 26,074 shares of the ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqSdPNnTq4jBmHQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037138/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fnovapoint-capital-llc-buys-412-shares-of-microsoft-co-nasdaqmsft%2f/RK=2/RS=nbx4Vd0A0rLdxgl8XxfD_l21Oio-
2025-04-03 12:15:36,"NovaPoint Capital LLC Buys 412 Shares of Microsoft Co. (NASDAQ:MSFT). NovaPoint Capital LLC grew its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.6% in the 4th quarter, Holdings Channel reports. The institutional investor owned 26,074 shares of the ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaPdPNn_mIi5j_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037136/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fnovapoint-capital-llc-buys-412-shares-of-microsoft-co-nasdaqmsft%2f/RK=2/RS=YK758GtvkhqTEyI7qtnU2ValQis-
2025-04-03 12:15:36,"Microsoft Co. (NASDAQ:MSFT) Shares Purchased by Robertson Stephens Wealth.... Robertson Stephens Wealth Management LLC grew its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 5.8% in the 4th quarter, HoldingsChannel.com reports. The institutional investor owned ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaPdPNn_mIi2z_QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037136/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fmicrosoft-co-nasdaqmsft-shares-purchased-by-robertson-stephens-wealth-management-llc%2f/RK=2/RS=FAM_K3i.H4wKSZ5EjUjpxKtC.Q0-
2025-04-03 12:15:36,"5 Reasons the S&P 500 Is Set to Rebound to New Highs in 2025 | Investing.com. While uncertainties exist, the underlying fundamentals remain solid, including labormarketgrowth,...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaPdPNn_mIi4T_QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037136/RO=10/RU=https%3a%2f%2fwww.investing.com%2fanalysis%2f5-reasons-the-sp-500-is-set-to-rebound-to-new-highs-in-2025-200659043/RK=2/RS=QuiWEiG.ldXr9.Tu5VyAfciJTE0-
2025-04-03 12:15:36,"Westpark Capital Initiates Coverage on Microsoft (NASDAQ:MSFT). Equities researchers at Westpark Capital initiated coverage on shares of Microsoft (NASDAQ:MSFT – Get Free Report) in a report released on Tuesday, MarketBeat.com reports. The firm set a “hold ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaPdPNn_mIi5D_QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037136/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fwestpark-capital-initiates-coverage-on-microsoft-nasdaqmsft%2f/RK=2/RS=X2ax3XhJ1zwmaZrDiv8MD5x5054-
2025-04-03 12:15:33,"Capital Investment Services of America Inc. Raises Holdings in Microsoft Co..... (NASDAQ:MSFT – Free Report) by 0.0% in the fourth quarter, according to its most recent filing with the Securities & Exchange Commission. The institutional investor owned 114,178 shares of the ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaMdPNn_vUiItLQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037133/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fcapital-investment-services-of-america-inc-raises-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=8rFrAA4q2HSflgzVOPx.2Tjnckc-
2025-04-03 12:15:33,"Stocks have their worst day in years as the Dow plunges almost 1,700 points on.... Markets plummeted Thursday in the wake of President Donald Trump’s tariffs. The Dow Jones Industrial...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaMdPNn_vUiH9LQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037133/RO=10/RU=https%3a%2f%2fqz.com%2ftrump-trade-war-tariffs-stocks-plunge-mag7-nike-1851774483/RK=2/RS=KdH.5j0W4TkL2WnRZfKh35LfE_o-
2025-04-03 12:15:33,"Apple stock leads Magnificent 7 drop as Trump tariffs rattle Big Tech. ) shares were down by 8.3% during afternoon trading on Thursday, leading the decline of Magnificent...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaMdPNn_vUiKdLQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037133/RO=10/RU=https%3a%2f%2fqz.com%2fapple-magnificent-7-stocks-fall-trump-reciprocal-tariff-1851774496/RK=2/RS=JTtWvB2cEJpS.Zk9rlTwNEpsF44-
2025-04-03 12:15:30,"Mag 7, other stocks fall after Trump's tariff announcement. Investors greeted President Donald Trump’s reciprocal tariffs less than enthusiastically, sending...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaKdPNnHiUiiWnQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037130/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fmag-7-other-stocks-fall-220500966.html%3ffr%3dsycsrp_catchall/RK=2/RS=EFgrM9miY8881bNGQy0NBWvWSG0-
2025-04-03 12:15:30,"Clayton Financial Group LLC Sells 62 Shares of Microsoft Co. (NASDAQ:MSFT). Clayton Financial Group LLC decreased its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.4% in the fourth quarter, according to the company in its most recent 13F filing with the SEC ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaKdPNnHiUik2nQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037130/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fclayton-financial-group-llc-sells-62-shares-of-microsoft-co-nasdaqmsft%2f/RK=2/RS=sYfKpHNrgogLeSdD5iqw3QqhbfM-
2025-04-03 12:15:28,Why Lululemon (LULU) Shares Are Getting Obliterated Today. Shares of athletic apparel retailer Lululemon (NASDAQ:LULU) fell 15% in the pre-marketsession after...,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqHdPNnamcjGJTQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037127/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-lululemon-lulu-shares-getting-171123435.html%3ffr%3dsycsrp_catchall/RK=2/RS=U0dlJdTEt0eGgJhW4rXF7p0I2qg-
2025-04-03 12:15:24,"Bleakley Financial Group LLC Acquires 2,903 Shares of Microsoft Co..... Bleakley Financial Group LLC raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.3% in the fourth quarter, according to the company in its most recent Form 13F filing ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaDdPNndLwjBEfQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037123/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fbleakley-financial-group-llc-acquires-2903-shares-of-microsoft-co-nasdaqmsft%2f/RK=2/RS=KuqaMolgkVcO9zhUy7WQLfnlQyg-
